,0,1,2,observation
55,0.01950573794169842,0.15360507707822052,0.031191997249557492,1
56,0.00538298284286799,0.006604330318861282,0.00697784119076487,1
57,0.07391945155002623,0.16415163775268274,0.3419003967994566,1
58,0.045457580684958365,0.2436346185312932,0.09638246022110714,1
59,0.047587477095884095,0.2406444119713418,0.10764215579919259,1
60,0.046570919243317875,0.14760501162125234,0.06425463892642311,1
61,0.006269056397985699,0.14654202478129383,0.007886353303563534,1
62,0.05738845935961302,0.2638415378067132,0.1390521207079007,1
63,0.015719104981336357,0.13446652369527953,0.024854191242031975,1
64,0.002443758164759204,0.005448582818203815,0.004125322774821254,1
65,0.06477352697319974,0.16556560744637186,0.39013262892457196,1
66,0.04521834999000325,0.24381237079167958,0.09550480933493646,1
67,0.053366783949388805,0.2474263641064077,0.12121864608120438,1
68,0.04645851329533121,0.1451751514850506,0.06436310663544713,1
69,0.008362774453820368,0.14670705154467267,0.0096961548308306,1
70,0.05860015109866599,0.26754458284586974,0.14546673778320546,1
71,0.014915973438978505,0.12627106690932596,0.026592537027964117,1
72,0.005440568338585196,0.010254903664528631,0.008379043813228236,1
73,0.06548617469359462,0.15049248200545975,0.38736013841687883,1
74,0.045127708049670215,0.2436009686311823,0.09482775825314013,1
75,0.05312216532070238,0.24736191639223573,0.12099873855539273,1
76,0.048154471203766196,0.1469433171315533,0.06592565330840781,1
77,0.007497273663239708,0.1461258114685742,0.009427618846826885,1
78,0.05951473369619753,0.2693338207822514,0.14897268740072858,1
79,0.011764181053038185,0.10164933370635602,0.022603356300461456,1
80,0.004566557922034468,0.009099069659692325,0.006201189761464252,1
81,0.06529015675242174,0.14759906538350473,0.38907541338630186,1
82,0.04533406561085159,0.24134062542178752,0.09505860899773787,1
83,0.0529403074342919,0.2456753415462153,0.11997951654875896,1
84,0.04760399134919965,0.14660009417903447,0.06534783398896447,1
85,0.008562071430256356,0.1448422196324217,0.009007896640277357,1
86,0.05925848248420523,0.2690933294683616,0.14868627797626716,1
87,0.009560593820839363,0.09784717883218988,0.015262700233869735,1
88,0.004355028824856492,0.010101117647028509,0.0055912393932001465,1
89,0.06449515756455715,0.146308341340932,0.3919054524242639,1
90,0.04605943349263682,0.24161601619308107,0.09685641586250086,1
91,0.05103889908894455,0.24646950702568954,0.11437800831028246,1
92,0.04787325000138793,0.1451018973509103,0.06563830791189827,1
93,0.008131085180047412,0.14462709565592755,0.008601511595410252,1
94,0.05973805421272054,0.2669547876085579,0.14979872718059953,1
95,0.009533974879144166,0.11246911350624192,0.017069400778731515,1
96,0.0052476368100310205,0.012328145572146034,0.006518997650809169,1
97,0.06683230847504677,0.14969923331047244,0.3826186342732421,1
98,0.045656069252557455,0.2420335131705205,0.0961261279195996,1
99,0.05141317449519922,0.24499789905166394,0.11501839989105173,1
100,0.04738854132190358,0.14535396893772867,0.06522023125220179,1
101,0.008967346829205601,0.14398725938107085,0.010237283401710326,1
102,0.060548152889803857,0.2669109353135639,0.1506487795343929,1
103,0.0074189529204505365,0.11262360912729914,0.01572170773013641,1
104,0.005420537021450974,0.012078644473098414,0.005967490698487965,1
105,0.06755595239521886,0.1509440293886541,0.3801160119328399,1
106,0.04793341223594723,0.23241498191002513,0.1003372498039859,1
107,0.05270233638852506,0.2446478568875777,0.1173476195458985,1
108,0.047816550201197225,0.14446621939282675,0.06573396799228527,1
109,0.008298112840288772,0.14366041162437374,0.009193502583462203,1
110,0.060774159261400895,0.269275788340635,0.15239834396483845,1
111,0.005927728045149836,0.11811319469498796,0.011649875936323575,1
112,0.0052300211715201024,0.010741835057551724,0.007255150499290624,1
113,0.06695105332962659,0.1511113878312918,0.3826816312621129,1
114,0.0477779039192174,0.23571524575272867,0.1003188549966905,1
115,0.053617730302644113,0.24484226846837168,0.11915712905137704,1
116,0.04740990762088042,0.14410620757547746,0.06526782600060564,1
117,0.007605758973264285,0.1435863685984717,0.01099226193152078,1
118,0.061147072736114964,0.2706571449871938,0.15389033860862114,1
119,0.009890492719252143,0.13541224108996175,0.020097653656836217,1
120,0.004668762146093017,0.013534040442820852,0.005437865442859595,1
121,0.06657839647450901,0.15149496942185717,0.3840618822898208,1
122,0.047911498124935295,0.23503811770431565,0.10114472135636504,1
123,0.05565803539455346,0.2527875445075022,0.12768334142502863,1
124,0.04761692929322549,0.143962765236196,0.06541060345994061,1
125,0.009762578956827401,0.14338626003678198,0.010720949964934062,1
126,0.06137932489803985,0.26893728658236427,0.15471391277244567,1
127,0.00810927337851672,0.13147791114642568,0.01531962341967071,1
128,0.00678493366836369,0.013757543856701804,0.00823415767939312,1
129,0.06731876578049072,0.15279894940344288,0.3798163220018051,1
130,0.04527023417952962,0.23398688360524222,0.09351582805757133,1
131,0.05806776148485423,0.24938130465181743,0.13539966900590852,1
132,0.047237445944313006,0.1424581329959581,0.06500892872324987,1
133,0.01075350451357595,0.14369659392626058,0.012704629639494357,1
134,0.06173942525043396,0.26823612840684935,0.15661019701311787,1
135,0.009137564439621179,0.13019404082922806,0.0168374094457881,1
136,0.003414360644946158,0.01389780383415352,0.005491836017251104,1
137,0.0661186261758526,0.1513550425356163,0.38531087774357664,1
138,0.042674960506019405,0.23814521718393677,0.08758352721896315,1
139,0.05787516023317462,0.24738884284946522,0.13471487672283172,1
140,0.04746089428448504,0.1425096820821435,0.06533450155957941,1
141,0.010895414630574505,0.1431454632442738,0.012562263945120233,1
142,0.06198177341098416,0.26911485365192983,0.15698269813953936,1
143,0.010786194190195839,0.1258691975705424,0.020466828901758008,1
144,0.0037352477294650215,0.016950586683911768,0.004535077601409401,1
145,0.06599234923448732,0.15026001704316685,0.38504709934041625,1
146,0.04322861235180598,0.2395363117054452,0.08957650381330365,1
147,0.05760785516427836,0.24689886931272848,0.13346143645848108,1
148,0.04711666454764272,0.14118579981422358,0.0651047381059474,1
149,0.009932653890229641,0.14250382467809386,0.011787210482590817,1
150,0.06190943278770823,0.2675068980951688,0.156507293796815,1
151,0.010762608096139556,0.12724066577005272,0.020996594887214958,1
152,0.00614631749470068,0.01660357950911632,0.00904174782502189,1
153,0.0665011658863251,0.15051463963320327,0.3840860909981749,1
154,0.04293118817148615,0.24758638251087306,0.0904785450684495,1
155,0.057707499109536944,0.24661235225273714,0.13335163771260936,1
156,0.045803536424932866,0.13872879285280446,0.06360324502102449,1
157,0.009125317428965645,0.1418244911710131,0.010378775454002684,1
158,0.062152564181356194,0.2684030306584578,0.15811884670036275,1
159,0.01110151349243511,0.12625088891607122,0.019922131835224344,1
160,0.0062748557052631155,0.01859930683508764,0.008526593353775399,1
161,0.06668680829101056,0.15266514334665737,0.3833563631443808,1
162,0.04268283749635038,0.25144003814835103,0.09033167131569822,1
163,0.05771358379791726,0.24643265841746476,0.13367483107297956,1
164,0.04489558723530262,0.13878946466492909,0.06279562447301236,1
165,0.011300880370293616,0.14163866997650798,0.012549342965313962,1
166,0.06208669908830694,0.2712288287431674,0.1590890796250285,1
167,0.01166934041695715,0.1266421190024378,0.02172343738951589,1
168,0.005839176271431247,0.019782212069346307,0.00625200953510645,1
169,0.06931402499814684,0.15884300690708586,0.3692724693918384,1
170,0.0428544745908756,0.2511498125952523,0.09075871752199424,1
171,0.05770649693758636,0.24559373671574045,0.13298621143697806,1
172,0.04586222687196637,0.13998198383686347,0.0637697426589483,1
173,0.01052646620218865,0.1407955549080268,0.013348002148560583,1
174,0.06209942199891124,0.27233238182895725,0.15976042337898844,1
175,0.011728115358070697,0.1277570447240888,0.02314709177025037,1
176,0.007665426516971145,0.019546495127547397,0.008032888086577874,1
177,0.06926518760630614,0.20140453156027427,0.35478800346244715,1
178,0.04222543238847775,0.2509073513793686,0.0893072767310637,1
179,0.057966269330924976,0.24528776995753526,0.13303151557970178,1
180,0.045156194834919984,0.1398276520330195,0.06290914692135387,1
181,0.011163665810332415,0.1404824515074568,0.013088928728059557,1
182,0.062251109939465386,0.27307651909713765,0.1604316339021047,1
183,0.011364409155371211,0.12528859366000944,0.02057610151060632,1
184,0.007420706586809879,0.01832737605880788,0.008792295484290174,1
185,0.07529918000313411,0.20981592356269835,0.3095729077250016,1
186,0.04191447145829143,0.2504430522733567,0.08813912158903944,1
187,0.057681199454457134,0.2438979018977947,0.1325574686134647,1
188,0.04542356603569038,0.14055791436034276,0.06311235973903359,1
189,0.012024060812654462,0.14035119445857483,0.014584059387625923,1
190,0.06231412626848863,0.27304374304127205,0.16154487571517923,1
191,0.011614383788040793,0.12423158301392494,0.02062631180603122,1
192,0.0071738622028045635,0.01941506869625105,0.008932503423426235,1
193,0.07315984228248901,0.18364625066618595,0.34371508337111245,1
194,0.041017254673651006,0.2519615457964786,0.08141452326652508,1
195,0.05547961399023776,0.24326945565978372,0.12980713450506054,1
196,0.04530372311655059,0.14026210700660885,0.06313833248815776,1
197,0.007387916380358958,0.1241409634665588,0.007813727258749991,1
198,0.06281118454011649,0.26990820728029125,0.16195135699461768,1
199,0.01093313748395859,0.14580991725370399,0.02094148381331754,1
200,0.006800577903303781,0.01882778590142865,0.007971875881377865,1
201,0.07378493454001153,0.18374334742385212,0.33966051934436586,1
202,0.04142453199476947,0.25600667766941604,0.08888914947807106,1
203,0.05544139325397897,0.24110724924572402,0.1242112584405679,1
204,0.04444761072736965,0.13829634012205202,0.06238800673743089,1
205,0.006742050284648945,0.12421526244988174,0.006924330317089693,1
206,0.046857821874969105,0.27464796991777374,0.12259581148422832,1
207,0.01248146946737503,0.1478890000684024,0.022128418567606913,1
208,0.0063795268845238525,0.020330452915186616,0.008386646152494962,1
209,0.0740294375004006,0.18686098623170236,0.3373201932222942,1
210,0.04404876504150961,0.2478375855538166,0.09323855396321261,1
211,0.055090476170269985,0.24220934782990175,0.12273623067335063,1
212,0.044862713571923375,0.13801102908727003,0.06275593767528218,1
213,0.0063482067289069456,0.12694001412214617,0.006161123941237629,1
214,0.03702859121543354,0.2771178804898096,0.08042602171795288,1
215,0.012010389034057682,0.14977168007590522,0.021751391598304876,1
216,0.004680862501823627,0.019328140460168654,0.007000236750012124,1
217,0.07403848391681732,0.18973265316592838,0.3376951029558005,1
218,0.04643634868883651,0.24152086634610243,0.09853509913557597,1
219,0.05404429975251146,0.24307768443174077,0.11973129847219459,1
220,0.04487632349416093,0.13829700946783044,0.06271635715211031,1
221,0.006002416476884328,0.1274547340556055,0.006302883575412557,1
222,0.03925443839494355,0.2773089831941516,0.08704824587748045,1
223,0.009588075048842957,0.1459651575580831,0.019923508975368553,1
224,0.007828414931182531,0.02137737330191458,0.009438827671514773,1
225,0.07377585084549534,0.189298232657143,0.33885910953476195,1
226,0.045060599002761645,0.2418114927360909,0.09509777989835903,1
227,0.055687791842345694,0.24069604029898642,0.12497247314832173,1
228,0.045175676524593915,0.1381642272745682,0.06280210733753776,1
229,0.005802294529526183,0.1269211265087395,0.006161429486374824,1
230,0.04048085623228792,0.28033121627081586,0.09067593358028186,1
231,0.011952204734363717,0.13699274910804843,0.020656532116086177,1
232,0.004645368836708319,0.020503842258205913,0.005950116153903369,1
233,0.0734596647474662,0.1904030059432792,0.34050139444540367,1
234,0.044909964532350514,0.2432844584203534,0.0942095845062546,1
235,0.054069509546809356,0.2406237349076164,0.11852612483536941,1
236,0.044853488627097274,0.13830128338380965,0.06276465087874743,1
237,0.004491071004704647,0.1250592785037502,0.0055843801776803365,1
238,0.040841476802167084,0.2836732413584742,0.0925448735302241,1
239,0.011320392603730514,0.13661455706840128,0.02047135484423989,1
240,0.007244903844560748,0.021175041785534053,0.009245010607157919,1
241,0.07350679117375429,0.1950757678222585,0.3391915482234308,1
242,0.04424770956850022,0.24645038645267536,0.09306575093939796,1
243,0.05223618590338213,0.24268752871623459,0.11415169848830875,1
244,0.04477501144493992,0.13768557733414152,0.06237578043155609,1
245,0.004904416391796397,0.12268480523224912,0.007141648412452252,1
246,0.04243043288702749,0.28580598848467603,0.09759205026941034,1
247,0.011524547288139082,0.13484155927657143,0.02197944693649,1
248,0.008063172970997241,0.016446971121894857,0.00974837088817487,1
249,0.07388468443985388,0.199219788814317,0.33423509535615653,1
250,0.04457761864851229,0.24383928723808718,0.09312282976674095,1
251,0.05256340829642382,0.24257678785229161,0.11498063465819096,1
252,0.04389574323548854,0.13627412456368873,0.06159372805562409,1
253,0.0037203029086847134,0.12182452804919203,0.005846791465297743,1
254,0.04316820698023017,0.28513189473631073,0.09987925735208751,1
255,0.012472968859286556,0.13538427322388638,0.022972831572977987,1
256,0.007822188117345398,0.02421261740392149,0.009744909568735055,1
257,0.07367534374938327,0.19781392496126798,0.3360622747096162,1
258,0.04909101783053641,0.23525814995983596,0.1044072342749041,1
259,0.05339783050671984,0.24379368743767868,0.1177506981172959,1
260,0.044516602400923054,0.14018730260177015,0.06228060487423974,1
261,0.0024306374983234405,0.12207804735774808,0.004593891619706601,1
262,0.04337241262286915,0.28505575426937235,0.09988337963070275,1
263,0.012770833571301697,0.13927343717875718,0.0215751846771745,1
264,0.00898773277997884,0.028150516344927698,0.011359314623896739,1
265,0.07382520192663215,0.19626852003371725,0.3360700012619131,1
266,0.04873859508601375,0.23662583627754255,0.10397244175427862,1
267,0.05452483365504626,0.24007898748352427,0.12100549193900369,1
268,0.045289662177571396,0.14114042688438222,0.06275619044334796,1
269,0.0033201749614994824,0.12266620592142283,0.005158698008131476,1
270,0.04375032478639798,0.28556269432346054,0.10091065458292403,1
271,0.012394934263024628,0.137726525953987,0.022806170145909944,1
272,0.007292302140647688,0.031553295293001805,0.007560879897646212,1
273,0.07355426979986705,0.19742312869977505,0.33689659229028,1
274,0.0454882912521092,0.2444669381283254,0.09710644122494666,1
275,0.05392565052691339,0.24049411304831628,0.11909191138003283,1
276,0.045257149097911654,0.13992755297525172,0.0631414024513428,1
277,0.003701744622330642,0.12493685668632473,0.007066602301863511,1
278,0.04402600175400564,0.28682147519960716,0.10182827485496453,1
279,0.011858253267736943,0.13707453676482081,0.02352035989372782,1
280,0.0074487284629588535,0.032945587393228434,0.008657399924666144,1
281,0.07366641454190545,0.19811237800877146,0.33663664388704695,1
282,0.04548801868819171,0.24503792496146595,0.0962091534467728,1
283,0.05395709386684446,0.24267657760221661,0.11953807826184125,1
284,0.04270327414187995,0.13406309167491218,0.060230840200147615,1
285,0.006132181096278876,0.12156348371473766,0.008554413808029036,1
286,0.04422349213448148,0.2871325083216367,0.1028005293354849,1
287,0.011668068421952728,0.1390024947492636,0.02328508481819683,1
288,0.0032940745244342895,0.03237889953688033,0.004303185008199043,1
289,0.07354666458968628,0.1975708323192825,0.33732962974652675,1
290,0.046104852884148714,0.24552486207678206,0.09854221850760815,1
291,0.05325524903129219,0.24313749869216827,0.11823484582830714,1
292,0.04307013622649205,0.1351727005710806,0.060715445289193835,1
293,0.0036053406606077407,0.12293913082930642,0.006286819320790744,1
294,0.04449093308128171,0.288427176335327,0.10368383086985297,1
295,0.01068855711553221,0.1385257098633111,0.022626151410970033,1
296,0.006347730295372007,0.032031495639804154,0.007859188353722173,1
297,0.07353280486207871,0.19798548262235988,0.33683040213593757,1
298,0.04654536848878224,0.2448572981583567,0.09967141087526732,1
299,0.053005046178782836,0.24263027232667228,0.11704966801999696,1
300,0.04434050367460975,0.1379628928782911,0.06232294991093874,1
301,0.007865602321084558,0.12389960166654822,0.011253414571436826,1
302,0.04481818949203475,0.28923093493857605,0.10510501586985174,1
303,0.011274078769369018,0.1363526832366207,0.020027858040053897,1
304,0.006201656148221228,0.02948833562963255,0.007282583526794347,1
305,0.07382335087917558,0.20261120039383743,0.334132732208197,1
306,0.046584280479052005,0.24569950422881204,0.09984339529314484,1
307,0.054241991939228795,0.24321063823382266,0.12096409784707692,1
308,0.044148082948650406,0.13841925650253306,0.06196847775814085,1
309,0.00411560582275979,0.11628589010962574,0.006305426607294351,1
310,0.04524458725831797,0.29099578314525937,0.10709999931201204,1
311,0.012234057054761962,0.1384889789020589,0.022974401236456853,1
312,0.007094092606752428,0.031911107992149385,0.008340676839326364,1
313,0.0737055653017395,0.20095395985145142,0.3357111984290347,1
314,0.04845158827556177,0.23606144844346194,0.10320643228986168,1
315,0.05473444383243464,0.24311267915798354,0.12227278627218804,1
316,0.04430469829165714,0.13971090954555096,0.061939473628967415,1
317,0.0048525752095032034,0.11195469595315158,0.006389719617505193,1
318,0.045842861903143545,0.29067842992088444,0.10833866887127284,1
319,0.011507385138468836,0.13973972119196731,0.022487179596672503,1
320,0.005234634795269608,0.031706754402142164,0.005778719728329,1
321,0.07346668470217962,0.19865992017604353,0.3378536959353966,1
322,0.04867988354579341,0.234681540027982,0.10344233325286788,1
323,0.05482448016593167,0.2434711689247756,0.12288798234325812,1
324,0.04386147692600889,0.13799369172588707,0.06146372876364557,1
325,0.0023656003326642757,0.11641450115804947,0.004644502412477156,1
326,0.047210857883850564,0.2810794888312544,0.10945327283065613,1
327,0.012320288881195966,0.13694877052108453,0.020645830478331916,1
328,0.007638897077835678,0.0326019959969034,0.008354895183639015,1
329,0.07371625070819808,0.19603345279648401,0.33271005886515637,1
330,0.04848525719664131,0.23496626978149332,0.10329373943424514,1
331,0.05474453897761204,0.24374167578643682,0.1229320346727409,1
332,0.04463918192276879,0.1387991227959111,0.06249721846445251,1
333,0.005378842817032986,0.12155434352015794,0.00864479045754177,1
334,0.047202791608460914,0.28146738618821776,0.11036993269415826,1
335,0.012816325073830005,0.13807621411721124,0.023744070255588827,1
336,0.006904538759776345,0.034265446197385266,0.005689302228740636,1
337,0.07800500106933542,0.18705715536615275,0.2971554665990729,1
338,0.048336055979219576,0.2349314283888353,0.10227882871277874,1
339,0.05486518487834361,0.243603675896098,0.12340961143273514,1
340,0.044242887298933824,0.1376534503167306,0.06221261482910223,1
341,0.005398557348065163,0.12207314754848778,0.008523052338940518,1
342,0.04756881516706396,0.2850256052874067,0.11206418997066449,1
343,0.012323456568901237,0.13762028975264964,0.0215773066765648,1
344,0.00801946239918841,0.0350529292323678,0.007257396952038344,1
345,0.0787017783591745,0.18966343034789743,0.2781781280604838,1
346,0.048630807066823226,0.23493347937140371,0.10286558499163886,1
347,0.05391035282421982,0.24441421126202192,0.12086291859221719,1
348,0.04508331484828914,0.13756414469268502,0.06282221510162753,1
349,0.002109057093152375,0.1217395933265672,0.004231136798518244,1
350,0.04763312438869134,0.28413182183149044,0.11237831288234325,1
351,0.012135519775352828,0.1381084873893905,0.022650142967227203,1
352,0.008952168760916078,0.0353655227641112,0.008106345767840575,1
353,0.07894153165744588,0.18087707270813083,0.27557892584620225,1
354,0.047702621958946645,0.23648429113655242,0.10094059744894432,1
355,0.053362213070284374,0.2465136020146803,0.11830020131648189,1
356,0.045223430039476084,0.13736266984211715,0.06250332367956137,1
357,0.002028231993234811,0.12381158165447138,0.00424674812507996,1
358,0.04760412173724509,0.2857041315237677,0.11274548875606945,1
359,0.012492703041515488,0.14081046615093215,0.021123317698619398,1
360,0.009386625537722943,0.0373500240148477,0.010129321108229497,1
361,0.07935608596827602,0.17924272539497013,0.2729838844322015,1
362,0.04783444860639273,0.23718147687488222,0.1014109289197122,1
363,0.053177387695631705,0.24547187647158725,0.11828066186577979,1
364,0.045786896345261494,0.1374968212331544,0.06281019068052363,1
365,0.004691977828915996,0.1249350863242596,0.008879464494545308,1
366,0.04795691250971145,0.28639677862013835,0.11412186419786645,1
367,0.011415053886163085,0.13972228334174286,0.021144803681921367,1
368,0.006240269745313823,0.035267768012522266,0.006130569238053003,1
369,0.07890125327248453,0.18555992792155848,0.2684574875580305,1
370,0.047142950523199986,0.23777729906460837,0.09945792826133906,1
371,0.05312393477658775,0.245721331847302,0.11796500841839845,1
372,0.045552969588434834,0.13777787159642305,0.06285115902880159,1
373,0.002444228726726953,0.12794555868575233,0.005101664059392076,1
374,0.04773346251821535,0.28816631500386314,0.11409573036739591,1
375,0.01172269827855644,0.13801010022778668,0.021974549161787614,1
376,0.0063043640485310505,0.03400183701671583,0.007222791182759972,1
377,0.07922201770447374,0.18050533298284627,0.2820346155472928,1
378,0.04713780347915404,0.2375970145660826,0.09959655085789934,1
379,0.05296020286450948,0.24554072327268278,0.11779660891001649,1
380,0.04517824220941004,0.13759277670831285,0.06296020714625954,1
381,0.0018735870259758087,0.1263006660034495,0.004018819735902413,1
382,0.04843352860240098,0.2866018964825674,0.11501632441505764,1
383,0.010994933427451685,0.13846276853933442,0.020235715899759615,1
384,0.005879788145762043,0.03463255719614713,0.006852781840628112,1
385,0.07911461909138073,0.18273019338452565,0.280649972950215,1
386,0.047395943310086695,0.23801645480194464,0.10029568969641864,1
387,0.053180564655343425,0.24572962144785424,0.11828639648908736,1
388,0.04467661533997898,0.13716535457640777,0.06256753563130074,1
389,0.003283537025030212,0.12592398996093604,0.008636401423407781,1
390,0.04852718237472751,0.28691370123334353,0.11550511761370581,1
391,0.011738951362875914,0.13969610449650036,0.022120167811637847,1
392,0.00797421455470198,0.03529681797581516,0.009209561248512169,1
393,0.0790870668451295,0.18589885379146057,0.27637197757201926,1
394,0.046866766446171985,0.2387038986842136,0.09894884387076919,1
395,0.05330590741214005,0.24608027810647928,0.11880218991202574,1
396,0.04463505715481692,0.13794500504014542,0.062422747094782675,1
397,0.0037995605325588204,0.1253813774207224,0.007569901296641284,1
398,0.04856921014570059,0.2917152538589981,0.1175868582022141,1
399,0.011566921168291989,0.14009683296942052,0.022366570185405714,1
400,0.007052130797243111,0.03519570010672325,0.007582377826859664,1
401,0.07916309517750593,0.1875497099992577,0.2696719077181746,1
402,0.04682905231666163,0.23928814470081491,0.09878337983124338,1
403,0.05313162382343097,0.24599734865289033,0.11875937606766962,1
404,0.045185429363700055,0.13747443658309436,0.06271994736993002,1
405,0.002842726872301155,0.12421983608193927,0.004524927910916627,1
406,0.04843409521027158,0.2912072528500221,0.11733552951804249,1
407,0.011252892796623155,0.13778498350626728,0.021424449909512717,1
408,0.008472679005321001,0.03706262941770592,0.008890171258759638,1
409,0.07922527574922955,0.18767768148473638,0.27005045459712634,1
410,0.04659493609139268,0.24044719803115516,0.0990738351978395,1
411,0.0532959270208091,0.2466231777579178,0.11905271622595813,1
412,0.04475431271668303,0.13683248097162545,0.06255136958375965,1
413,0.0034096860040467776,0.12437143239662825,0.006161810188220128,1
414,0.04864610492761346,0.289980189235865,0.11708213721434158,1
415,0.01126897630605075,0.1373952469511262,0.02169675084595524,1
416,0.007398602861638882,0.03703698658928679,0.008279691199982297,1
417,0.079045152520969,0.18623965454360067,0.2697175185824517,1
418,0.04653718534106781,0.24004421813465784,0.09838759205726816,1
419,0.05334898070499631,0.24618621596578452,0.11863730301652474,1
420,0.045595854341566086,0.13786011257345768,0.06365933417093224,1
421,0.0030784479789980317,0.12437644965698966,0.005451210112323393,1
422,0.04905997132323502,0.2895586345405613,0.11788185456905684,1
423,0.012123057680933193,0.13924361696491572,0.022494239373046204,1
424,0.008428410626729634,0.038675357151005,0.009227519991493682,1
425,0.07897327259830414,0.19076699744635134,0.27302330273298075,1
426,0.047000336959816987,0.2426675011820418,0.10057298255896949,1
427,0.05320387987522831,0.245450500571214,0.11845319474723406,1
428,0.045154399330503914,0.1376085970296497,0.06297132438077586,1
429,0.004260753725500679,0.12455115783265713,0.00829331868243322,1
430,0.048959231271670164,0.29088749744942616,0.11798948463690877,1
431,0.01150859799732928,0.14060062814989133,0.02223682778164943,1
432,0.007859037426987186,0.039704609860678954,0.008514599537467745,1
433,0.07873719934586311,0.18508219439542667,0.28405921943290974,1
434,0.047026095019153134,0.24607210588194373,0.10101198451752931,1
435,0.053131422362962796,0.2457808646227055,0.11815115046766508,1
436,0.04536446980886704,0.13660965414289467,0.0632066304093215,1
437,0.002302909587349478,0.12472254361954598,0.004413653425875721,1
438,0.04919860230887203,0.2887127050299234,0.11810068127983395,1
439,0.011184894461964535,0.1375511793784336,0.019851294252390638,1
440,0.006002392472784148,0.03870269666271952,0.006651548357706818,1
441,0.07884104171892303,0.1881011116715039,0.2834993773561945,1
442,0.04643483068231881,0.24855932483772564,0.09973397516730842,1
443,0.053362651830965835,0.24602772930411806,0.11849339833453983,1
444,0.04502841411790216,0.13602151777712995,0.06289020136720153,1
445,0.0019338220085582144,0.12431758786249125,0.005708607061509469,1
446,0.04927471474731972,0.2875409488790304,0.11821929829248647,1
447,0.010950538633049624,0.13808825755310247,0.02147914390105062,1
448,0.007262050679992004,0.038506283869584074,0.007394232957386602,1
449,0.07903898284387906,0.17798222023288515,0.2815304283062669,1
450,0.05128866064418909,0.22950740381439483,0.10942762717674996,1
