,observation,distance_x,distance_y,distance_z
78,1,14.96916195316224,32.720711021958245,34.90594120046042
79,1,2.958930007620996,12.34913039929464,5.296215297738566
80,1,1.148581886501786,1.1054238492542123,1.453007050912003
81,1,16.421797925927603,17.93145157744347,91.16465399912401
82,1,11.402436472087881,29.31988578095932,22.27327890881807
83,1,13.315560477501498,29.846499903380632,28.112521986296432
84,1,11.973368809153088,17.81008899473554,15.311717138191916
85,1,2.1535345272365656,17.59652909020697,2.110649381114733
86,1,14.9047095788546,32.69149431697027,34.83883231826233
87,1,2.4046831496062016,11.88721584828509,3.576218743309754
88,1,1.095378030635997,1.2271602228315583,1.3100889626281105
89,1,16.221839514678965,17.7746446518095,91.82776331115772
90,1,11.584881198355035,29.353342336171877,22.694524855347826
91,1,12.83731773502549,29.942981136528477,26.80002692013574
92,1,12.04109281834502,17.62807670483936,15.379778377141847
93,1,2.04513274874762,17.570394201360426,2.0154288898395767
94,1,15.025331590018238,32.43168806612601,35.09949141754051
95,1,2.3979879461748763,13.663599139704004,3.9995485770271575
96,1,1.3198870330448753,1.4977164306036044,1.5274729392038313
97,1,16.809680345265342,18.186595872490816,89.65175954848849
98,1,11.483426915341955,29.404063028848572,22.523410348124457
99,1,12.931455586669271,29.764199061867934,26.95007771973951
100,1,11.919178759881069,17.658700269028866,15.28181841175977
101,1,2.2554695054466976,17.492662048041744,2.3987082377813262
102,1,15.229087828888503,32.42636055743073,35.29866804512601
103,1,1.8660170497613355,13.682368437061793,3.683769254445776
104,1,1.3633749410928724,1.467405148723419,1.3982487868759266
105,1,16.991691460240208,18.337823121401296,89.06536757432711
106,1,12.056224839890799,28.235531052744516,23.510122580071755
107,1,13.255705935558469,29.721673290454227,27.495839535100576
108,1,12.02683166923026,17.550849735314813,15.402192587420792
109,1,2.0871435911311833,17.452954108786287,2.154138897564408
110,1,15.28593301274083,32.71366080172777,35.708610258031605
111,1,1.4909437648684125,14.349284840166915,2.7296942246339624
112,1,1.3154563428711723,1.3049994231799502,1.699961658391154
113,1,16.83954708327989,18.35815509167792,89.66652043672711
114,1,12.017111345910045,28.636472082651874,23.50581247415201
115,1,13.485946060992529,29.745291880707786,27.919827539223803
116,1,11.924552817191929,17.507112774966636,15.292970385441807
117,1,1.9130025588064452,17.443958801599486,2.575608021419417
118,1,15.379728310994311,32.88147846205367,36.05820103346811
119,1,2.487659409967528,16.450903925365317,4.709101574610598
120,1,1.1742883206436137,1.6442176663994343,1.2741517570525103
121,1,16.745816330056886,18.40475548646599,89.98992845235516
122,1,12.050712996748365,28.554209442435972,23.69932205697032
123,1,13.999124150817435,30.71054414836214,29.917612992182377
124,1,11.976622964341825,17.489686313936563,15.326424716482311
125,1,2.455486505766218,17.41964809898868,2.5120366398601757
126,1,15.438144437723075,32.67253704615697,36.251173529556254
127,1,2.0396466385136427,15.972931746551732,3.5895564726021507
128,1,1.7065483555996883,1.6713705527201326,1.9293538218792325
129,1,16.932034218604684,18.56317284389983,88.99514692318901
130,1,11.386381573177669,28.42649756773599,21.911788344861307
131,1,14.60521911030437,30.296728350310374,31.725633519442916
132,1,11.881175209548926,17.306892201469907,15.232307902284537
133,1,2.704724370430379,17.45734980866798,2.9768346326257373
134,1,15.52871697597712,32.587355044226896,36.69549380973091
135,1,2.2982826849628455,15.816957463349263,3.945190452943939
136,1,0.8587809150184941,1.688410396349182,1.2867976569764172
137,1,16.630174779899342,18.38775610927826,90.28258184157119
138,1,10.733617635261655,28.931683403537033,20.521784929678997
139,1,14.556775991269495,30.054669010463247,31.565179146331488
140,1,11.937376996643778,17.313154774612855,15.308593203165339
141,1,2.740417641528378,17.390394282146104,2.943476782650067
142,1,15.589672451017055,32.694109237697546,36.78277492577199
143,1,2.712946486755683,15.291542771381835,4.795603399990453
144,1,0.9394905215062036,2.059285562154992,1.0626186239662843
145,1,16.598413569374635,18.254724124672496,90.22077565688512
146,1,10.872872297603797,29.10068409461365,20.98876129313019
147,1,14.489543347876772,29.995143316818808,31.27148428904519
148,1,11.850796239915695,17.152319536803176,15.254757095739016
149,1,2.498263799121293,17.312443172836698,2.7618732212033215
150,1,15.571477317839818,32.498762626729345,36.67138245294278
151,1,2.7070141059846744,15.458159108318823,4.919733404362475
152,1,1.5459234424770216,2.017128504210874,2.118581086482175
153,1,16.72639127158037,18.28565760404039,89.9956008193178
154,1,10.798064087140805,30.07866762362489,21.200119492823625
155,1,14.514605820000765,29.96033505584509,31.24575723374295
156,1,11.520517898514806,16.853823735087534,14.902940730943003
157,1,2.295202313522714,17.229912596809655,2.431861383796368
158,1,15.632629791880829,32.60763159296456,37.04898704526212
159,1,2.792255683135055,15.337913524896404,4.667974878895556
160,1,1.5782534080432071,2.2595845645826147,1.9978747207970757
161,1,16.7730840995328,18.5469170714003,89.82461754714015
162,1,10.735598858005082,30.546838877148975,21.165705355125773
163,1,14.516136242471685,29.93850448870986,31.321484997202806
164,1,11.292150272202367,16.86119460602362,14.713706342726839
165,1,2.842400494300546,17.207337631699453,2.9404492547908374
166,1,15.616063385821663,32.950930931560954,37.276323304076016
167,1,2.9350756651234735,15.385443116842621,5.0900406069107165
168,1,1.4686711987371448,2.403292845347814,1.4649146835225602
169,1,17.4338823579259,19.29745069434732,86.52460614385943
170,1,10.778769066549296,30.511580080364563,21.265766984052096
171,1,14.514353753440075,29.836585930942235,31.160133833152898
172,1,11.535279735663112,17.006070860701477,14.941952961042276
173,1,2.647619632802256,17.104909632000396,3.1275838965565734
174,1,15.61926345574592,33.084998912747444,37.43362653871517
175,1,2.9498587542456964,15.520892731908175,5.423618506126708
176,1,1.9280101555749147,2.374656167216635,1.8821941398272373
177,1,17.42159876389076,24.468146839325122,83.1307362682937
178,1,10.620552201274657,30.482124056773014,20.925678422932915
179,1,14.5796917762345,29.799414773422992,31.17074909269908
180,1,11.35769836630644,16.987321465098617,14.740305902524545
181,1,2.8078882509815046,17.066871461152456,3.0668801411206172
182,1,15.657416047675298,33.17540234014502,37.59089855590046
183,1,2.8583792715453296,15.221006613985814,4.821207175594097
184,1,1.8664581323994403,2.2265483557515657,2.0601316559870657
185,1,18.939270167300542,25.49002640203419,72.5363414116111
186,1,10.542339223815558,30.425717487291895,20.65196680899908
187,1,14.507990923625497,29.6305630822045,31.059674668128775
188,1,11.424947643206073,17.076039259667333,14.7879209035618
189,1,3.0242950352106845,17.050925361425403,3.417205719590204
190,1,15.67326593183437,33.17142045681042,37.85174337213544
191,1,2.921252958920197,15.092592960634697,4.832972000746541
192,1,1.8043717660171905,2.3586894896319004,2.092983920148457
193,1,18.401183363849185,22.310736471423354,80.53622915179231
194,1,10.316671014915615,30.61019557331347,19.076319368263892
195,1,13.954247550835554,29.55421467676819,30.41524109883071
196,1,11.394804719695726,17.040102343495477,14.794006604703137
197,1,1.8582107307837825,15.081583812159781,1.830842344386868
198,1,15.798286163062116,32.790491841027645,37.94698641223043
199,1,2.7499057038378596,17.714092321332753,4.90682027284473
200,1,1.7104831978128276,2.287341930822761,1.8678983082598493
201,1,18.55840673791799,22.32253252042877,79.58620014996318
202,1,10.419109517132451,31.10162880912349,20.827706602984396
203,1,13.944634260890455,29.29153347676594,29.104065713058027
204,1,11.179475099484772,16.80128610430463,14.618197018442459
205,1,1.6957623153024666,15.090610214991308,1.6224468465869684
206,1,11.78569206071497,33.36631407947992,28.725548701286804
207,1,3.1393425840452633,17.966675037357362,5.184932156740335
208,1,1.6045803314262577,2.4698972927026737,1.9650835503865993
209,1,18.61990418879754,22.701286878890805,79.03783596702279
210,1,11.079157324453874,30.109185670530845,21.846819971107923
211,1,13.85637150086559,29.425424754088088,28.758450463646334
212,1,11.283881879477473,16.766624360401234,14.704407288972924
213,1,1.5967026773948882,15.42163367062647,1.4436191880132372
214,1,9.313441300614933,33.66637750947523,18.844702569687858
215,1,3.0208563057517295,18.195397253874397,5.096590585872089
216,1,1.1773318053972712,2.3481287895897016,1.6402325597304779
217,1,18.622179545907077,23.050158712488297,79.12568144622831
218,1,11.67968301068141,29.341782812612124,23.087858832511948
219,1,13.593236924662202,29.530916856550533,28.054361757487907
220,1,11.287305050808186,16.801367421495787,14.69513313651836
221,1,1.509729419465616,15.484165743839737,1.476835031410076
222,1,9.873286986611904,33.689594112373925,20.396362616652997
223,1,2.411595235523573,17.732952088456678,4.668297557996922
224,1,1.9690050457020163,2.5970851049782713,2.211621267305956
225,1,18.556122004610774,22.997382021136673,79.39842100615101
226,1,11.333654076686827,29.377090306095667,22.282457082198093
227,1,14.006608500632835,29.24157670165034,29.28242670186335
228,1,11.362598406174532,16.785236035686246,14.715225349276848
229,1,1.4593946930148836,15.4193390603975,1.4436907806036583
230,1,10.181755933531308,34.05675786052601,21.246369794861426
231,1,3.006221774919477,16.642916001596593,4.840052952189677
232,1,1.1684044291254643,2.490961942402974,1.3941777397448287
233,1,18.47659479151935,23.131598241496413,79.78322644616473
234,1,11.295766453853405,29.55603732567172,22.074343120691044
235,1,13.599577698958152,29.232792495457904,27.771976302560827
236,1,11.281561618854015,16.801886649156394,14.70644888849786
237,1,1.1295953965911836,15.193147673214394,1.3084817728955944
238,1,10.272459317028222,34.46277236254362,21.684283006592587
239,1,2.8473082165441808,16.59697037024529,4.796663878155314
240,1,1.822240179010439,2.5725043410070274,2.1662077947417693
241,1,18.48844804303487,23.699280720705428,79.47631505184422
242,1,11.129195905814576,29.940658224603215,21.80633031965718
243,1,13.138459639166228,29.483517787307893,26.74700003663963
244,1,11.261823016723358,16.72708601822505,14.615332260335379
245,1,1.2335601404066174,14.90467868881245,1.673366869517859
246,1,10.67211398224363,34.721874625292045,22.866892097965565
247,1,2.898657258111073,16.38157317942633,5.150026463038805
248,1,2.0280514515169488,1.9981025320288237,2.284150651774091
249,1,18.583495859767613,24.202727755156033,78.31496356274513
250,1,11.212174727054517,29.62344212971376,21.819704517476854
251,1,13.220762704171042,29.47006414900552,26.941228909795488
252,1,11.040669238320655,16.55561205298373,14.432088776403779
253,1,0.9357315961321376,14.80016570554195,1.3699676273547488
254,1,10.85767912216971,34.639980614811265,23.40280990500927
255,1,3.1372045087944143,16.447506177317578,5.382787422887884
256,1,1.9674388757976686,2.941532017248834,2.283339626512009
257,1,18.530842432550116,24.03193277390106,78.74309180683726
258,1,12.347386112858056,28.580940626167294,24.463764761785953
259,1,13.430636804708852,29.61790232083461,27.59028528322967
260,1,11.19682790391993,17.031014538232892,14.593031579147633
261,1,0.6113546025016886,14.83096514992534,1.0763993961350948
262,1,10.909040980764532,34.63073049461273,23.40377580028488
263,1,3.212123521908835,16.91999124998592,5.055303363795292
264,1,2.2605969853116257,3.4199377848873205,2.6616125093634477
265,1,18.568534801916925,23.84418528678848,78.74490222312808
266,1,12.258744648617165,28.74709751147931,24.361888086106955
267,1,13.714100942096058,29.16661245541724,28.35291931865218
268,1,11.391268108511888,17.146807289877607,14.704466515314314
269,1,0.8350913063851173,14.902419103762986,1.2087397528004111
270,1,11.0040935505838,34.692317409197386,23.644477634322993
271,1,3.1175772259881556,16.732060766486594,5.343736815188413
272,1,1.8341618112914664,3.8333331256884007,1.7715974232313614
273,1,18.50038987994577,23.98445588628393,78.93858160380134
274,1,11.441227347186143,29.69969391028299,22.753108551140873
275,1,13.563394239275066,29.21704505093731,27.90454632062668
276,1,11.383090409901873,16.9994581876688,14.794725930884965
277,1,0.9310638109173816,15.17827494427479,1.6557827393713216
278,1,11.073431896209957,34.84524363720965,23.859486169236753
279,1,2.982591076564136,16.65285218515735,5.511079338024451
280,1,1.873506202284902,4.002479307691671,2.0285241408472365
281,1,18.52859655586467,24.06819110897618,78.87767283027563
282,1,11.441158791835726,29.7690617123298,22.54286414344903
283,1,13.571302876658528,29.482187363092656,28.009088134389522
284,1,10.740739088628866,16.286999043286023,14.112749143239245
285,1,1.5423678517137223,14.768452064058705,2.0043933595978607
286,1,11.123104730245059,34.88303029495144,24.08729610084951
287,1,2.9347557325951352,16.887075113002833,5.455951796891173
288,1,0.8285265173788926,3.9336337778827346,1.0082836356898799
289,1,18.4984770154194,24.002400039887675,79.04004704856898
290,1,11.596305096020885,29.828218518518675,23.089526979780253
291,1,13.394774673356768,29.538183545616008,27.70372642353371
292,1,10.833012339603423,16.421802730151157,14.226297452253696
293,1,0.9068162603306138,14.93557608722543,1.473070999646657
294,1,11.190371549685024,35.04031636404701,24.294263377595954
295,1,2.688388783267778,16.82915167647496,5.301556443158935
296,1,1.5965828447030237,3.891428523113331,1.8414943795732839
297,1,18.4949910129743,24.0527748970176,78.92307252172839
298,1,11.707103700318022,29.74711780120051,23.354109186607833
299,1,13.331843584065933,29.47656184775456,27.426026211429168
300,1,11.15253550453887,16.760776409411946,14.602953487565452
301,1,1.9783584280913318,15.052261353929513,2.636798960861447
302,1,11.272683170833819,35.137963042477296,24.627262673711833
303,1,2.8356593483703243,16.565155955148743,4.692747692983289
304,1,1.5598422356123076,3.582466196979394,1.706389518837947
305,1,18.568069225958844,24.614742101990423,78.29097874991729
306,1,11.716890854659354,29.84943536893957,23.394407029672713
307,1,13.642960517057872,29.54706909069832,28.34322022706665
308,1,11.104137791382094,16.81621891650736,14.51989675858613
309,1,1.0351582922432698,14.127290049044579,1.4774308917847905
310,1,11.37993085260187,35.35237016001191,25.094709263707355
311,1,3.0771133469536047,16.824689321300998,5.383155212326699
312,1,1.7843080955933566,3.8768029205132413,1.9543124340800757
313,1,18.53844376559154,24.413407977951373,78.66083076811483
314,1,12.186556617847389,28.67853140578332,24.18240363301382
315,1,13.766822150736166,29.53516828075473,28.64986033683236
316,1,11.14352972491212,16.97313870414662,14.51310077171657
317,1,1.2205210321825675,13.601103801946552,1.4971816723430733
318,1,11.53040905345513,35.31381568840303,25.38494318213062
319,1,2.8943406295735126,16.9766389610164,5.268993816659877
320,1,1.3166167627673586,3.8519764997336097,1.3540176697517654
321,1,18.478360452431918,24.134710675570567,79.16284152783237
322,1,12.24397750610479,28.51088968752993,24.237677826475046
323,1,13.78946811374536,29.57872033088146,28.794007551051315
324,1,11.032050566871055,16.764518086521306,14.401628510692808
325,1,0.5949964369641205,14.14291469260951,1.0882580622260511
326,1,11.874487773373636,34.14766367452538,25.6461071642462
327,1,3.098802399314937,16.637573149996967,4.837545440613451
328,1,1.9213374638516763,3.960737224368716,1.957643948730209
329,1,18.54113136192072,23.81562753968528,77.95763071863651
330,1,12.195025034004647,28.545480812985094,24.202860658401512
331,1,13.769361284387887,29.611583551787643,28.804329496969718
332,1,11.227659138484746,16.862367948873608,14.643786528763655
333,1,1.3528880034947464,14.76734164404291,2.0255696038398683
334,1,11.872458941600938,34.194788381279686,25.860890664863042
335,1,3.223565556957081,16.774543531196308,5.563497139389937
336,1,1.736631460615635,4.16282574467152,1.3330661648995519
337,1,19.619839015394593,22.725118990064722,69.6267982103402
338,1,12.157497903351661,28.54124801690529,23.965055899788762
339,1,13.79970617404588,29.594818280646706,28.916230991088725
340,1,11.127983007265962,16.723182984994217,14.577100762840328
341,1,1.3578466076843867,14.830369884011825,1.9970450220262947
342,1,11.964521286286383,34.6270677680987,26.257873802537777
343,1,3.0995991369852978,16.719154388691432,5.055800571620684
344,1,2.017057356646059,4.258495143885924,1.7004880270087157
345,1,19.795092628224808,23.04174900063578,65.18019880526037
346,1,12.231633776810028,28.541497185790718,24.10253935750339
347,1,13.559546556946513,29.693288251497176,28.319512813429547
348,1,11.339367572311959,16.712333461868813,14.719936819837233
349,1,0.5304706118155844,14.789847192602634,0.9914019467400697
350,1,11.980696359143737,34.51848418920651,26.331476259982086
351,1,3.052329223724073,16.778464332563335,5.3071779289939025
352,1,2.2516519135958823,4.296471372009827,1.8994060834903108
353,1,19.85539544280093,21.974315774346646,64.57117710307568
354,1,11.998176406854501,28.729901536456758,23.65149357757349
355,1,13.421678297441046,29.948338129527322,27.71903993413192
356,1,11.374609383183232,16.68785677214423,14.645217047896553
357,1,0.5101414607733806,15.041568016676322,0.9950598524711961
358,1,11.973401604389625,34.709500270768814,26.417509610672997
359,1,3.1421680556583897,17.106721162645403,4.94942595459312
360,1,2.360926599875565,4.537563603796645,2.373411483497962
361,1,19.95966425544277,21.775762893063014,63.96313032221707
362,1,12.031333480957127,28.81460093665189,23.761697420638953
363,1,13.375190969103954,29.82178142617406,27.714461625656742
364,1,11.51633258116489,16.70415449846235,14.717119365555204
365,1,1.1801275354808063,15.178059867292001,2.080556315027305
366,1,12.062135635118684,34.79364828238769,26.74000953384273
367,1,2.8711174479634205,16.974520478991447,4.954460357092386
368,1,1.5695543380208268,4.2845953849225955,1.436459884577359
369,1,19.84526461249635,22.543224468216607,62.90254568823813
370,1,11.857407695613743,28.88698592578499,23.30408785921474
371,1,13.361746476415426,29.852087153237708,27.640500546842496
372,1,11.457495259872466,16.73829862374309,14.726718700715374
373,1,0.6147730719541966,15.543794834753193,1.195376070531779
374,1,12.005933432682356,35.00862495515212,26.733886089568053
375,1,2.9484962489377504,16.766511515521053,5.148878860489925
376,1,1.5856753545413975,4.130800506257836,1.6923795141752307
377,1,19.92594336938655,21.929154018978938,66.08381629248983
378,1,11.856113109699992,28.865083600407257,23.336568660152246
379,1,13.320564581503291,29.83014545664335,27.601042687550777
380,1,11.363243727915018,16.71581189583085,14.752269875514072
381,1,0.471245116685574,15.343960822212756,0.9416537208549639
382,1,12.182014243958175,34.81856755276558,26.949591412858187
383,1,2.765448636297553,16.82150508806212,4.74145107852016
384,1,1.4788859083783306,4.207425167308385,1.6056822506336683
385,1,19.89893044110663,22.19944689959865,65.75937928379682
386,1,11.921040509955496,28.91604037482483,23.500384589193434
387,1,13.37599003887189,29.85309423665326,27.715805311049504
388,1,11.237074401729306,16.663885420270386,14.66026261531491
389,1,0.8258761226721603,15.29819936566719,2.0236039607591203
390,1,12.205570066162416,34.85644795380763,27.064121042073392
391,1,2.952584229111846,16.971340074734822,5.182998913756399
392,1,2.0056766065345597,4.288124594330253,2.1579016196295884
393,1,19.89200049266036,22.58439974807831,64.75699785581426
394,1,11.787941801688708,28.99955626061372,23.184803780278152
395,1,13.407516283040641,29.89569466151439,27.836661390152386
396,1,11.226621675731305,16.75860325944856,14.626337066743679
397,1,0.9556664951749628,15.232278687478114,1.7737112363628975
398,1,12.216140902510906,35.439776907685236,27.55189578686011
399,1,2.9093151479343,17.020023602568827,5.240733703404511
400,1,1.7737538498901142,4.275840030274752,1.7766346247892406
401,1,19.911123159430257,22.784958254831192,63.18709770540498
402,1,11.778455933610312,29.070534888620475,23.146033733665902
403,1,13.363680427561862,29.885619763834583,27.82662963493782
404,1,11.365051442910413,16.701435041753147,14.695974364090326
405,1,0.7150034335581867,15.091165854429537,1.0602404397116723
406,1,12.18215675732339,35.37806110027089,27.493006708434045
407,1,2.8303306467619636,16.739162632377997,5.019984547784985
408,1,2.1310505202833645,4.502648732968183,2.08306502778958
409,1,19.926762833686762,22.800505199448978,63.27579540784196
410,1,11.719570957163919,29.211345459572733,23.214090624661562
411,1,13.405006012307489,29.96165022014809,27.895362464395404
412,1,11.25661686698095,16.623445415382456,14.65647473234952
413,1,0.85760514807223,15.109582922106092,1.443779983238443
414,1,12.235481498903097,35.2289881252996,27.433634101226918
415,1,2.834375975413283,16.691814485908953,5.083787655872344
416,1,1.8608985974523153,4.499533448092147,1.940022827185288
417,1,19.881458190484924,22.62580280282448,63.19778483318885
418,1,11.705045472786512,29.162388411762507,23.05329629966179
419,1,13.418350089336618,29.908564794461466,27.798026574740874
420,1,11.4682816446057,16.748289880080296,14.916083036440906
421,1,0.7742920702164,15.11019245686831,1.2772785600643262
422,1,12.33957728692519,35.17777447034561,27.621016684220734
423,1,3.0491947543572877,16.916368464711923,5.27064800000911
424,1,2.1199161256993153,4.698575104060804,2.1621095508784935
425,1,19.863378932850274,23.175818684186755,63.97236646417859
426,1,11.821537493490432,29.48108469087425,23.565357360540915
427,1,13.381854289297877,29.819184520011603,27.754887979777543
428,1,11.357246760548964,16.717733868204146,14.754874765988356
429,1,1.0716659320889141,15.131417328340396,1.9432158963944288
430,1,12.3142391218459,35.33921479411364,27.646235594380656
431,1,2.8946456881628864,17.08122845410423,5.2103336294329585
432,1,1.9767072241482788,4.823616513208735,1.9950644375558404
433,1,19.80400172439903,22.4851857836999,66.55820327857855
434,1,11.828016167557431,29.894701837825714,23.66822035388382
435,1,13.363629756170292,29.859319645372025,27.684115678850933
436,1,11.410083744215026,16.596374725746585,14.810009559753832
437,1,0.5792284437076606,15.152238570877902,1.0341676024707005
438,1,12.37444579001419,35.075004550912034,27.672290192356687
439,1,2.8132276871949067,16.71075833736459,4.651376853147892
440,1,1.5097233819478313,4.70189651486504,1.558531029527482
441,1,19.83012018622177,22.851946703300793,66.42702611481565
442,1,11.679301201270562,30.196868021278302,23.368768689214242
443,1,13.42178865464659,29.889310635283977,27.764308123020093
444,1,11.325558925721944,16.524923468679056,14.735866750551187
445,1,0.4863954358338482,15.103041480572713,1.3375894998092657
446,1,12.39358961116593,34.93265074517678,27.700083464675696
447,1,2.754282445574528,16.776006658940027,5.032799952312829
448,1,1.826552955706457,4.678034802189912,1.7325502099506394
449,1,19.87990639163072,21.62262718574457,65.96567966962063
450,1,12.900137829108647,27.882296459463298,25.640098105116532
451,1,13.431960149583531,29.85765573330398,27.919261044662335
452,1,11.416435877715951,16.522608300359238,14.81146968467343
453,1,1.0751423347631688,15.099991072301995,1.6613166134123853
454,1,12.518725357639253,34.82059963720471,27.933944627638972
455,1,2.833703536010781,16.89344510404553,4.570240796719578
456,1,2.0202087095149346,4.551328557959753,2.216794083806612
457,1,19.947692142450972,21.8982690871402,63.815114578369716
458,1,11.33357863210028,32.363684707778575,23.6180237568684
459,1,13.448624628563321,29.83936359369114,27.991273570168268
460,1,11.273299800413364,16.444658412241342,14.721863181336799
461,1,0.6351233895866225,15.000605115431176,1.5425080259110466
462,1,12.575718245491984,34.82474963818835,28.11463823544597
463,1,2.866945144225817,17.13871731678016,5.088506491103261
464,1,1.5745448485197233,5.006742747186038,1.5668158060218824
465,1,19.950465979771003,21.888762700255583,64.92371305817278
466,1,11.384923358986658,31.55877686499431,23.37446877022021
467,1,13.448356202897067,29.874045551590427,27.76866076208934
468,1,11.34672983682964,16.449487263419492,14.836957683433619
469,1,0.8380093257237654,14.906858843445189,1.4294893948539795
470,1,12.491106298883215,34.944554483932116,27.997056891037673
471,1,2.7171738921165858,16.982825838561144,4.831816368613365
472,1,1.7855272554626551,5.788457310760788,1.8323248729414754
473,1,19.877293216381357,21.90980418120618,65.79058009010329
474,1,11.753403300746557,31.626303831850162,24.343306649672712
475,1,13.459628362997245,29.885668800020177,27.88278148642994
476,1,11.045386349965307,16.37832648528536,14.457926552586995
477,1,0.7896067755535034,14.865315311512905,1.409144080639025
478,1,12.540738220694983,35.16063377188329,28.257310837020565
479,1,2.784991262104783,16.799966490481463,4.532700847177102
480,2,5.081594489921442,5.8045582729782295,6.3480160696078896
481,2,17.098520524010254,8.366510820897803,35.837693914508506
482,2,17.761457264819235,23.694183189194344,41.27642289588573
483,2,13.278779248861694,37.47017792371021,32.90464601876155
484,2,11.693703499319625,12.763833943337792,19.76600521223244
485,2,13.937241837250292,12.101304611638989,25.26355842374546
486,2,7.7113011528535145,25.517771076104978,12.821441473562947
487,2,20.03416561152473,8.031778318834503,52.39681317971447
488,2,4.79694392504227,6.618262050455543,7.02651559309449
489,2,17.216804507224914,9.208142370282943,36.028263241655154
