,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,Activity
12,0.0052476368100310205,0.012328145572146034,0.006518997650809169,0.010973741861542392,0.020332255598945685,0.012727751548384235,0.0046212656494123575,0.007053197863834012,0.021767365257615186,0.0008046879810391635,0.0005449105406742832,0.0012278724941760316,0.0007219521136519288,0.00045952479132263844,0.0014504933490494894,1
13,0.005420537021450974,0.012078644473098414,0.005967490698487965,0.011173758574896175,0.020231490214641056,0.012777823961400174,0.0046516494761690685,0.008280365256845336,0.021483458382852334,0.0006956020177674921,0.0005073731740581941,0.0011421396282272826,0.0007458160976715739,0.0004918131339168309,0.0013894970254540663,1
14,0.0052300211715201024,0.010741835057551724,0.007255150499290624,0.011718080902882833,0.02169248911773219,0.013802088336453083,0.0036576732708881476,0.007012423978197004,0.023083047281391236,0.0007691184873841395,0.0005005404446031297,0.001148733323323056,0.0007058177510176189,0.00043998598251236644,0.001415687478361816,1
15,0.004668762146093017,0.013534040442820852,0.005437865442859595,0.012708435864596601,0.022127111964398673,0.01399349616103007,0.003859734100027727,0.007675730281150288,0.022898538651591437,0.0007031096943611357,0.0005306572317642696,0.0011547300122964324,0.0007746467766625185,0.0004653254532611379,0.0012278997494458341,1
16,0.00678493366836369,0.013757543856701804,0.00823415767939312,0.011805004863507903,0.02290826722289188,0.014509058530607449,0.004127104624243732,0.007749831061077986,0.023330807320815536,0.0007327923140332956,0.0005240556198747131,0.001189093287396123,0.0008081619685378203,0.000489433712201542,0.0014056662441399804,1
17,0.003414360644946158,0.01389780383415352,0.005491836017251104,0.014009216790592883,0.024219779737835186,0.015581131117998097,0.002528472873380916,0.0061069182729848485,0.019775751899654342,0.000834491813212102,0.0005201214553850206,0.0014907981101916605,0.0007829725512958369,0.0004534943359779257,0.0014242407343857458,1
18,0.0037352477294650215,0.016950586683911768,0.004535077601409401,0.014035250594607728,0.02561007919637295,0.01642315285701121,0.0022039353966886287,0.006026717374111728,0.0217766292660606,0.0007716852222644768,0.0005808327292085374,0.001274942484235284,0.0007940941859529752,0.00045735720946655194,0.00125340762665166,1
19,0.00614631749470068,0.01660357950911632,0.00904174782502189,0.015319172761345532,0.026391976761994184,0.016919207691376247,0.0037563063536369345,0.008204667050698269,0.021922240983719914,0.0007258812244629862,0.0005646050433379512,0.0012892555944829466,0.0008231933546496086,0.00046401889850944666,0.0014032184018081709,1
20,0.0062748557052631155,0.01859930683508764,0.008526593353775399,0.015001781639004008,0.02698693158565229,0.017415160156438275,0.002364993937199266,0.007542050124915318,0.024807253139366155,0.000829609480779882,0.0005246626022091325,0.0014137162261762383,0.000787539739128238,0.0004682374813516434,0.0015071397030382491,1
21,0.005839176271431247,0.019782212069346307,0.00625200953510645,0.01550557375723129,0.02729287920138487,0.017687186357883657,0.002891386499186466,0.00809471575581006,0.025518735116557,0.000708542020574465,0.0005417229662685063,0.0013973419766752251,0.0007423278522612159,0.00045245530609720774,0.001476049105093861,1
22,0.007665426516971145,0.019546495127547397,0.008032888086577874,0.015644488800920727,0.02736872366744217,0.017754608474295257,0.004147376259084324,0.008750194025962166,0.026829339341055768,0.0007283363056267218,0.0004682106154863533,0.0015977810858226404,0.0007302097525974883,0.00044928583491314394,0.0014587809918527423,1
23,0.007420706586809879,0.01832737605880788,0.008792295484290174,0.015944866331602678,0.027849659786225257,0.018008414036178717,0.0035266781315835063,0.007575664157140883,0.024238526486780907,0.0007305177084300309,0.0005527315557807743,0.0016727996274661348,0.0007353440483381252,0.0004976269908158435,0.0017172828290399928,1
24,0.0071738622028045635,0.01941506869625105,0.008932503423426235,0.01557965787990812,0.027593058230549725,0.017900790463297633,0.0036293368462659513,0.008641827857011692,0.026855412635444876,0.0007421461034735319,0.000575882734170745,0.0013446212472500664,0.0007929716714795128,0.00046001756361731803,0.0014078004575174745,1
25,0.006800577903303781,0.01882778590142865,0.007971875881377865,0.0155934258594876,0.027318062944972406,0.017558092868581968,0.003800435628251282,0.007582366982379827,0.02528785404892597,0.0008713083435810858,0.000586197780483435,0.0016845634589481588,0.0008807072885071487,0.000496830170892139,0.001562247001604653,1
26,0.0063795268845238525,0.020330452915186616,0.008386646152494962,0.01610502968007982,0.027803367259282306,0.017991511153110436,0.0039042700635071002,0.009859877451397476,0.02619588272041062,0.0008056098791507734,0.0004924271533794919,0.0016480303235348833,0.0008021746362786129,0.0004592437319864596,0.001629298565394766,1
27,0.004680862501823627,0.019328140460168654,0.007000236750012124,0.016876007950885376,0.029608797227299078,0.01917991770870855,0.003157250448976008,0.009387801400931792,0.027166427811662425,0.0007134593032183453,0.000465130656577786,0.0020308734414169983,0.0008560360139917507,0.0004475550952753925,0.0014450786227157442,1
28,0.007828414931182531,0.02137737330191458,0.009438827671514773,0.01772507544551039,0.030225311618403684,0.019574908083641922,0.004743054280088218,0.010681815239084664,0.02981675932704399,0.0006929346652920675,0.0006187184413165314,0.0019700662553605954,0.0008275607799062027,0.0005225660618044572,0.0014019334761683567,1
29,0.004645368836708319,0.020503842258205913,0.005950116153903369,0.017796019638568382,0.030880715938849182,0.020135943143764,0.003988349640993468,0.010746192585728866,0.031875175512789164,0.000714840409786692,0.0004281186101472916,0.0021129507950328565,0.0008224185792141913,0.0004748034920920737,0.0013116540911680074,1
30,0.007244903844560748,0.021175041785534053,0.009245010607157919,0.01789945742987581,0.030701448658343046,0.019866139618071627,0.005215124676075636,0.011508805143772274,0.03186568567140914,0.0007557542159109891,0.0005774132758632518,0.0016255275484720214,0.0007802228195654641,0.0004986902086310028,0.0015675140671163473,1
31,0.008063172970997241,0.016446971121894857,0.00974837088817487,0.017625965494114722,0.03029858267010702,0.019523765140215758,0.005792386620240983,0.01045582911028937,0.028838668959592844,0.0008672022498958515,0.0005835886641652386,0.0020058219576700783,0.0009250333134781901,0.0005405017696678278,0.0021463257688959453,1
32,0.007822188117345398,0.02421261740392149,0.009744909568735055,0.019446828468121718,0.033073216655664754,0.021632125459886863,0.0049228482219557616,0.010588581598732003,0.029855895963431547,0.0006609419080256515,0.000593995472055617,0.0016662440002711304,0.0009645774929909088,0.0005716315985997749,0.0013091908178757578,1
33,0.00898773277997884,0.028150516344927698,0.011359314623896739,0.020432099583163832,0.03115943618799592,0.020001392818265736,0.007103983103246608,0.008599571823435287,0.018579141054059597,0.0008574214710231678,0.0005914454479388491,0.001836654567192704,0.001177842443435766,0.0006632546376582415,0.00213043191374668,1
34,0.007292302140647688,0.031553295293001805,0.007560879897646212,0.02303928236395838,0.03054103672701009,0.019543788004920036,0.005394083804710789,0.004251493744114659,0.006250866831682102,0.0012133011491383332,0.0006277639284538005,0.0023711349334536993,0.0012297903847386755,0.0005411047322561065,0.0017365789995624633,1
35,0.0074487284629588535,0.032945587393228434,0.008657399924666144,0.02464535007638484,0.03525164417623207,0.02316119630836461,0.004003499320623916,0.003987237623905154,0.010792918586291191,0.0007356680546328493,0.0006666046642388381,0.0022431436074113386,0.0010714786903882007,0.0005063928209880271,0.0011410400551428853,1
36,0.0032940745244342895,0.03237889953688033,0.004303185008199043,0.024714736109376915,0.03760604494751037,0.024701312403379354,0.0024269890208378306,0.0044499092891485004,0.014646548046214994,0.0007321867997962821,0.0004887317174643679,0.002231506168212136,0.001081308583443706,0.0005097127207800983,0.001170264193266008,1
37,0.006347730295372007,0.032031495639804154,0.007859188353722173,0.024406736761979853,0.037913418985817876,0.025066959982361234,0.004108541420680658,0.006447339907448283,0.016818807910312417,0.000663565519551503,0.0004579926328311235,0.002203134628401985,0.001076403869697473,0.0005728078782202362,0.0012375699622383096,1
38,0.006201656148221228,0.02948833562963255,0.007282583526794347,0.023687463769364554,0.03780600202706364,0.02507542792347383,0.005252219145895766,0.007263329482989967,0.019016877315864225,0.0007133722952519071,0.0005282276125316214,0.0021191034658411237,0.0010265180767492336,0.0005070240795074579,0.0012687216115065112,1
39,0.007094092606752428,0.031911107992149385,0.008340676839326364,0.024505331840030616,0.03834834825536179,0.025373071979234715,0.004887640205226394,0.00746297759219776,0.018356134853015908,0.000746367786865247,0.0005016478480091502,0.002003070149564488,0.001104216026636981,0.0005429917042009242,0.001253188378992079,1
40,0.005234634795269608,0.031706754402142164,0.005778719728329,0.024519679418570188,0.03914410378240336,0.02604265829485456,0.0037477506250913947,0.006222185775867919,0.01928581662195542,0.0006869316119213761,0.0005356425348356865,0.0022960851109260012,0.0011068102213789449,0.0005277211431138155,0.0012061044135584958,1
41,0.007638897077835678,0.0326019959969034,0.008354895183639015,0.02470920338039108,0.039248587220943494,0.026162279979445757,0.004698643598851486,0.006352249848635553,0.01949452436659233,0.0007393887819367726,0.0005616909159194103,0.002600837627294838,0.001055184907374593,0.000524084193850396,0.0011982701818566718,1
42,0.006904538759776345,0.034265446197385266,0.005689302228740636,0.02535679943563658,0.03991323639930652,0.026724282615120182,0.004200114315336555,0.0067087467039053696,0.018375870144604987,0.0007023984296935275,0.000543838157779159,0.00259602055045183,0.001078121314429705,0.0005451140660572655,0.001412404602055036,1
43,0.00801946239918841,0.0350529292323678,0.007257396952038344,0.026110636527266404,0.04051702326931427,0.027009655355096272,0.004606997817667049,0.0063477813751967515,0.018238048937777245,0.0008565899856682801,0.0006531236961674319,0.0027424176975648176,0.0011363354739326037,0.0006739049787036815,0.001547741747927672,1
44,0.008952168760916078,0.0353655227641112,0.008106345767840575,0.025970310678995384,0.04096390318666541,0.02740369873651752,0.005398407330710572,0.006596648111821303,0.016218262313273533,0.0007372749145852011,0.0005018209462102519,0.0021050713845488984,0.001003154967153039,0.0005771168306266406,0.0013765939636340492,1
45,0.009386625537722943,0.0373500240148477,0.010129321108229497,0.02627333727469919,0.04100685506289958,0.02736858085083599,0.00563041851059066,0.006907623921099577,0.016659533029178997,0.0007264038535809189,0.0005344274149320935,0.0017832317809522988,0.0009975654301434538,0.0005963457825648926,0.0011195454125056028,1
46,0.006240269745313823,0.035267768012522266,0.006130569238053003,0.026041246298150425,0.04197357876398514,0.028090254481134492,0.003361963146128237,0.0054589506024759335,0.017919621289769382,0.0006942120768205245,0.0004936363258108072,0.002088649982989883,0.0009571304012627409,0.0005436952251917663,0.0011172209054700678,1
47,0.0063043640485310505,0.03400183701671583,0.007222791182759972,0.026338111138890577,0.041868800170983454,0.027987091943029015,0.004587319609143511,0.006121193873083669,0.018010449011590584,0.0007064986567973945,0.0005907425831947603,0.0019012285212429744,0.0010943981289450368,0.0006195181312840204,0.0012207233596226456,1
48,0.005879788145762043,0.03463255719614713,0.006852781840628112,0.02641488964431077,0.04215679201671222,0.02831942114693843,0.0034824106243204625,0.006933125438326531,0.019022559857596343,0.0007232027410823157,0.0005135699862832652,0.00236117227862119,0.0012973138272773393,0.0005619553519763569,0.0012465560749883805,1
49,0.00797421455470198,0.03529681797581516,0.009209561248512169,0.02709992846924103,0.04217196167739257,0.028259548456492527,0.004371959600572134,0.006446588458815072,0.018897117379279422,0.0007605169136436978,0.00045330093463233394,0.0021676166198107702,0.001522142936603338,0.000676399716661719,0.0011310274149492667,1
50,0.007052130797243111,0.03519570010672325,0.007582377826859664,0.026794821680063058,0.04297248788327977,0.028913937538971052,0.00374243641742141,0.006318210398071974,0.019345502970795927,0.000787728344234259,0.0005430977400274663,0.002674319823516929,0.0011603062022415346,0.0005885696629601761,0.0013568817971458512,1
51,0.008472679005321001,0.03706262941770592,0.008890171258759638,0.027599991575041814,0.04356393963822543,0.02937769276726521,0.003996434966590019,0.006019884512762273,0.015824175390366853,0.0007080273950516106,0.000521396943644496,0.0023168862151218012,0.0011145060960483933,0.0006822755918225407,0.001215626947504797,1
52,0.007398602861638882,0.03703698658928679,0.008279691199982297,0.027822869211450604,0.04422581677636747,0.029808060278114362,0.0035654476958591145,0.006406333712832309,0.018813421471466824,0.0006827826638403597,0.00048268064659712695,0.002139772690918399,0.0012109376835702126,0.0006320106108612688,0.001230665164250381,1
53,0.008428410626729634,0.038675357151005,0.009227519991493682,0.0276221708914503,0.04497943224558333,0.030561496180936232,0.00377244237057471,0.0067102158296227276,0.021487438088389783,0.000680414856855145,0.00043710914926126684,0.0023072549904965905,0.0010700770004414598,0.0006493984774982483,0.0012969099145186938,1
54,0.007859037426987186,0.039704609860678954,0.008514599537467745,0.02869873883539835,0.04552184760490004,0.03094707305533221,0.0026450264675788576,0.006340415949804396,0.020687561621463322,0.0007931886983643447,0.00047078002549377643,0.0021928282580955445,0.0011582103515936505,0.0006572726781918879,0.0012309987913332037,1
55,0.006002392472784148,0.03870269666271952,0.006651548357706818,0.02863402978261463,0.04582322289622473,0.031216024509527363,0.0027156694022618466,0.006817931879304066,0.020871579741682616,0.0007165601292356617,0.0004602937421108354,0.0020865591858898035,0.0012822117997231637,0.0006690955206523814,0.001365331227824928,1
56,0.007262050679992004,0.038506283869584074,0.007394232957386602,0.028650665280761874,0.046110390513402585,0.03135876801585448,0.0030039382694204203,0.007188690061872389,0.02171915943907151,0.0007336768305525198,0.00044697548730059875,0.0017813752570623427,0.0013837512463349003,0.000651995954901176,0.0011705209409285438,1
57,0.008031991619418689,0.03746332741143815,0.009460904382499531,0.02816414735798092,0.046468116021325036,0.031697677520463624,0.0016635262261608238,0.006979998468647461,0.023611882487887575,0.0007486473812542107,0.0003947501309991153,0.0019097033936091462,0.0013030968144223962,0.0006628233867175095,0.0011234030950920213,1
58,0.006260111130174194,0.04121197589100368,0.006686906390650189,0.02972186893834367,0.04757396160115088,0.03250690061658762,0.002248181167492528,0.00562879789643656,0.01732691076190583,0.0008355110725530743,0.0005314278388149162,0.0014968822225566278,0.0012567073088062116,0.0007639363817803503,0.0019634264148010753,1
59,0.007098939770219657,0.04764649896806721,0.00782005444132501,0.03314938165393958,0.053402956559715796,0.037094813645456436,0.0018472874411568114,0.0038871518539771205,0.01509724123583459,0.0007461073178622812,0.00046243938643560496,0.001445917437694523,0.0011813120100844525,0.0006965724530807661,0.00150444424388046,1
60,0.02020351865829409,0.047779030735771895,0.027092265128207574,0.4125229056273795,0.1465631033913814,0.3165002118214762,0.287920293071878,0.24586047734177938,0.21425198802709453,0.3186347393784064,0.49962078890191747,0.052208475042796826,0.3081247017712253,0.4779438568902968,0.33035106335264813,2
61,0.019071798484628835,0.05447686646513129,0.02998798700069441,0.41360852609029614,0.1512976647027219,0.3159846791711275,0.28826567389630153,0.24584934112361348,0.21928401798100683,0.3192000060576909,0.49764593831811366,0.05320495045823522,0.3083616750461207,0.47595573660610146,0.33002243918901003,2
62,0.021514470755960795,0.06041152746043153,0.029645263948981905,0.4146160970004627,0.15593351966404145,0.31350468061699477,0.2884644309079939,0.24491624393438685,0.2268862115701146,0.31880901214903734,0.49928012654774,0.052263729742049986,0.3081125550324573,0.477202658388643,0.3297348119266524,2
63,0.021604025294885264,0.06170772819652061,0.028731663788668618,0.41408626104172175,0.15475474557045749,0.3132757310993138,0.2888541074409634,0.24601056982835515,0.2288103356202086,0.31901342352702106,0.49826042956240224,0.05228885632306515,0.30808161322414823,0.4760603912586705,0.32893479030414086,2
64,0.01659580975710834,0.05937314236604235,0.018947480246562,0.4122968095220502,0.15209897838175862,0.30940612348204066,0.28676119587904697,0.24033310918441625,0.23060435341095206,0.3195020860086246,0.49575794530309764,0.05403864070747452,0.3082091402650604,0.47304375905584994,0.3319738903422385,2
65,0.021619224099228933,0.0643230930805358,0.02968534888222326,0.4152588790463668,0.1576483003772269,0.3147179192072752,0.2891325766374863,0.24622672850895144,0.23110803701168164,0.3203718072404366,0.48991466997168087,0.047567354025648365,0.30876143415092167,0.46562351255594525,0.3251586321722128,2
66,0.02407874183207503,0.06735069165147098,0.03565729875449066,0.41775758684217007,0.1622662288620474,0.3194266211363748,0.29053487940090517,0.24972646940695145,0.23232453996288563,0.3185996692042813,0.4999218865148164,0.050415411546165204,0.30842429668251464,0.47605363834347086,0.3274909892243904,2
67,0.021728642199408253,0.060869990204793833,0.029963243977284677,0.4156793169306426,0.15730675390783,0.31671297448224406,0.28863183831275024,0.24526187336829677,0.2298208155656529,0.31956715767475535,0.49517185684192544,0.05259497581760075,0.3086962406188857,0.4711199887120139,0.3286467372871656,2
68,0.027559445160983898,0.06114692159134136,0.03988447338018433,0.4192953619702371,0.16095190581515745,0.3283053194380669,0.289614834956659,0.24822758119066177,0.22533632595517916,0.31894911759941363,0.4983924047443082,0.04991679193140515,0.30794129992514696,0.47831433184787664,0.3293403544098051,2
69,0.021294300032306014,0.07089258487105093,0.028276984451107847,0.41591567436183696,0.16255291135039937,0.3116796995256564,0.28799545422026673,0.24283147210857225,0.23802781380208332,0.3192082206967058,0.49702705307128847,0.048625416755694074,0.3083305029181549,0.47499576566073043,0.3269180116623305,2
70,0.021350986324897073,0.07239221843889344,0.029420184380298756,0.4162162586283829,0.16395969964906704,0.3109548033779065,0.28807240156447805,0.2424178951211762,0.24191425468142613,0.3196069421557941,0.4943112906535456,0.048263216989419294,0.30890726386363004,0.47133245757559683,0.3241834099688177,2
71,0.024531068411506703,0.06347619330003906,0.03580443693324339,0.418056533939944,0.16176795718216408,0.3216547539366834,0.2878601200598086,0.2437826492167503,0.226003564981649,0.31943832524946986,0.4956755073699445,0.0492848619959187,0.30844229974674475,0.4755173208549036,0.3275514240652597,2
72,0.021705166536527685,0.06155082321395742,0.029329831258237658,0.4170145655473298,0.16213006102782823,0.3166327922608055,0.28776356634124234,0.2430253642617862,0.22978594960854243,0.31910511591501284,0.4973430852791691,0.04552316760244657,0.3084823233547233,0.4777210451997726,0.32474869042038956,2
73,0.018260850577771864,0.05680610519968876,0.023457995012327384,0.4164187257290667,0.16000025063712373,0.316507438215213,0.28803975262254217,0.24437757307351363,0.22669895981669722,0.3193959255324656,0.4955630245106158,0.046645917775197845,0.3086573423538529,0.4744447743033825,0.3237092506344996,2
74,0.023291175190460353,0.06564950921095049,0.03152239997302518,0.41885913209235864,0.16733550554027105,0.3188521182186339,0.29737921420613667,0.27003104169595205,0.22435083283484486,0.3191246189886215,0.4972730656161753,0.04617253952274382,0.30866601694449297,0.4759631488460979,0.3232313919796873,2
75,0.021229764620607897,0.06739401764478417,0.02762825295103454,0.417655203894212,0.16574366866482118,0.31485018145973137,0.29711415859317875,0.2680160478625721,0.22851765394635287,0.31970542882304637,0.4939014558219344,0.045275369213868925,0.3091180677350893,0.47216995100601417,0.3201940208069819,2
76,0.021415002650839225,0.06217242261829953,0.02896507220667902,0.41741210809300067,0.16370369110855323,0.31578596414680515,0.29790227670256286,0.27095926344509924,0.22540293655185722,0.3198399062431318,0.4935358278494939,0.046326746480670526,0.3088633228027179,0.4720229335037958,0.3202843006763844,2
77,0.021380915408604158,0.055636713130537745,0.029309499929433158,0.4170380688719059,0.1608495233190862,0.3178410339151908,0.2980166146818965,0.27206665964319576,0.2216373936169693,0.3202703677678159,0.490914552793662,0.04663384612518125,0.30895851713973294,0.4690538176112305,0.3198799387052639,2
78,0.02174962245439763,0.05488925169583791,0.02923242497076444,0.41717165445492,0.1612364182514489,0.31813734148662237,0.2987451605202916,0.2739116682055206,0.2224304165563381,0.3198391846203008,0.49435947502977884,0.046515942754106046,0.3087103179954349,0.4722646504602544,0.3225819174850098,2
79,0.01964598810867603,0.05692750548476007,0.0259975426366332,0.4162362652381564,0.16051497350965988,0.3147263305171117,0.298035578334476,0.2716536596312927,0.22333506141419857,0.32097784128550627,0.4869770453118867,0.047884093707264284,0.309191856532927,0.4660927294207314,0.3214637375036638,2
80,0.024083767300487037,0.05858392649001376,0.03460186044070895,0.41938445212760617,0.1657052900720501,0.3221651031497781,0.29996000987604365,0.27797727556056634,0.22284087677425918,0.32004866115660324,0.4931622677006411,0.05093896224738861,0.3085084769088414,0.47035286891705136,0.3275650103828053,2
81,0.02182925140983561,0.06274740392918883,0.027989077600039144,0.41815250403270415,0.16464947149642864,0.3180082121629081,0.2985154305381537,0.2731256764672175,0.2249704168459777,0.31947967125812715,0.49636114316749125,0.04977226241568375,0.30835371185762345,0.473889031072349,0.3285245418197766,2
82,0.020726589404808114,0.062128152398409464,0.026734830835153017,0.41726346477396137,0.16317615989895534,0.3159540870648813,0.2986120689604117,0.2733777658137545,0.22452726394740705,0.31968812766319793,0.494504858819906,0.0488019211400039,0.30883631922233223,0.4716895564309115,0.325533976649426,2
83,0.020721341014905522,0.0622960598480112,0.02762785138543987,0.41728638805773666,0.16294220834285317,0.3162085890812965,0.29776350791611644,0.2704777514738473,0.22497412023955893,0.3203991812473755,0.4908636252813308,0.04828282741539856,0.30938811440166614,0.46464651169577986,0.3210129375022129,2
84,0.023372122979773823,0.06854945418712118,0.03262984910305845,0.4186682498255127,0.16714121954083838,0.3175829895564971,0.29996400181880767,0.27699968167620587,0.228011520016837,0.31951392914585985,0.49591804750877044,0.04700090502648457,0.30904120057644596,0.4712020742371793,0.3222112824142857,2
85,0.02473285775133767,0.06543967489073303,0.036249851625513,0.4182446552036225,0.16479320960595797,0.3172684301323454,0.30001789281792185,0.27653563220496385,0.22794715028647747,0.3193239573371908,0.49295641217491054,0.048234480832848765,0.3091561803826001,0.4683216041888717,0.322061400904263,2
86,0.023692592589518825,0.0645299596640299,0.03348082254444115,0.4185940869401264,0.16538753182128715,0.3191410747445565,0.29930745890919347,0.27430911386158996,0.22823747272454203,0.31972019519289563,0.4902505678554851,0.05010968717706999,0.30923924171360734,0.46599413583489624,0.3219613923862135,2
87,0.025359267198261308,0.06564044966344114,0.03453295646291618,0.41982816525156824,0.16771347417076382,0.32205377877768,0.3009896628914601,0.27963530046579305,0.2289033071362948,0.31906440678128767,0.49382891315310345,0.048622900949350255,0.30908736080008997,0.4694700767671421,0.32299853086287855,2
88,0.02394084537879571,0.0639624179830788,0.0326701695779725,0.41884671222892284,0.16523103523634003,0.32109069132576784,0.2998510780337149,0.27620573613996885,0.22842555388077748,0.3199665201374446,0.4894745200822266,0.049896705226704766,0.30908951152338604,0.4650663422631131,0.3219916552223146,2
89,0.023903452188108475,0.0626269825281406,0.033867448710061955,0.41904038488480133,0.16537576639705448,0.3217127854334791,0.3002426284547121,0.2771882464956826,0.2281571138456251,0.31967086609156775,0.490334924372978,0.04954994074407602,0.30910451764093655,0.46575960700046626,0.3215620891502349,2
90,0.022600443284533665,0.060317079309981946,0.03062832158965516,0.4180763550315527,0.16321681572750799,0.31975700314593675,0.2994885052117974,0.27589600550992094,0.22496197158374495,0.3195352443272515,0.4924369092976231,0.04964434442210781,0.30895343914615914,0.4679347669048008,0.3227685517820656,2
91,0.020044275050120314,0.06001956794833852,0.024141782611889286,0.41539812672974297,0.15927699812831442,0.3136741922586736,0.29734008330928463,0.2690511158748384,0.22631923046505822,0.3195969972589482,0.49144974826502447,0.049193306951018,0.3091763253158758,0.46819158537862265,0.3226072252904128,2
92,0.025439555584353377,0.07350915969001491,0.03412856294693155,0.4196885835064829,0.17306493866251113,0.3153389896626948,0.3003289925726965,0.27692469839316514,0.23338019526997902,0.31941796064098127,0.4926518621451303,0.049090757861554334,0.3091471585986229,0.4692600551317086,0.3232735530196864,2
93,0.023973977776356868,0.0672264297249931,0.03349099508736208,0.41921436386704447,0.17057416703837847,0.31566795793120866,0.3004472810438801,0.2783131650573262,0.22670903972712578,0.3190720504653057,0.4939431647544632,0.049294680497445176,0.30899520137500924,0.470407944495949,0.32462296577105676,2
94,0.02456890421089873,0.06898927767407509,0.0329646314401134,0.41918863091605724,0.17126295938968297,0.31518767095477657,0.30083324430929564,0.2802403656856421,0.22346735884190982,0.3204089021545336,0.486093025614572,0.046524913953650375,0.30973878500134644,0.4616250923373071,0.3152560766325015,2
95,0.026350929337844043,0.07332970353092001,0.03874665256401259,0.4211193374818336,0.17491726926223478,0.3193318843958302,0.3017829411637071,0.2825772565510223,0.22834724755652713,0.3203179724515796,0.48728728422327966,0.04468290688262096,0.30973633809819506,0.46087748731635564,0.3139934975890557,2
96,0.02609071179657064,0.07204155835495692,0.03769280210614284,0.42089531702818783,0.1733011309969441,0.3202080065472391,0.30168777552455944,0.28105836110066396,0.23297215890775205,0.320254830629047,0.488840109262467,0.044743951039640885,0.3097318889853187,0.46451776431943304,0.3166025501247088,2
97,0.024678134886576112,0.064394883735943,0.03557037901888732,0.42092394792044924,0.16888381572872074,0.3252174809682404,0.30249222680388843,0.2858045694657525,0.22339651171071934,0.3203988031759158,0.48962903382812145,0.04652371507710888,0.3093492697070188,0.4665266618030773,0.321111085827766,2
